시도명,시군구명,지역구분,업종명,이용자 구분,연령대,성별,연월,이용자수,이용횟수,이용금액,연도
제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,2018-12,64,115,765270,2018
제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,2018-12,130,364,3328500,2018
제주도,제주시,도심,문화/레져,내국인관광객,20대,여,2018-12,1303,2066,27136730,2018
제주도,제주시,도심,문화/레져,내국인관광객,20대,남,2018-12,2037,5512,48363960,2018
제주도,제주시,도심,교통,제주도민,60대이상,여,2018-12,3330,4602,315929713,2018
제주도,제주시,도심,교통,제주도민,60대이상,남,2018-12,6972,10797,774914683,2018
제주도,제주시,도심,교통,제주도민,50대,여,2018-12,6271,8818,543604041,2018
제주도,제주시,도심,교통,제주도민,50대,남,2018-12,9818,15033,955434106,2018
제주도,제주시,도심,교통,제주도민,40대,여,2018-12,7137,10052,566107425,2018
제주도,제주시,도심,교통,제주도민,40대,남,2018-12,10425,15979,910548389,2018
제주도,제주시,도심,교통,제주도민,30대,여,2018-12,4859,6554,318070602,2018
제주도,제주시,도심,교통,제주도민,30대,남,2018-12,7071,10173,506279724,2018
제주도,제주시,도심,교통,제주도민,20대미만,여,2018-12,32,30,1088993,2018
제주도,제주시,도심,교통,제주도민,20대미만,남,2018-12,49,65,1822502,2018
제주도,제주시,도심,교통,제주도민,20대,여,2018-12,2365,2927,123136292,2018
제주도,제주시,도심,교통,제주도민,20대,남,2018-12,3348,4566,184249307,2018
제주도,제주시,도심,교통,내국인관광객,60대이상,여,2018-12,1213,1415,113520500,2018
제주도,제주시,도심,교통,내국인관광객,60대이상,남,2018-12,2713,3201,307446543,2018
제주도,제주시,도심,교통,내국인관광객,50대,여,2018-12,3605,4009,349862624,2018
제주도,제주시,도심,교통,내국인관광객,50대,남,2018-12,7137,8333,713661875,2018
제주도,제주시,도심,교통,내국인관광객,40대,여,2018-12,5080,5694,532932776,2018
제주도,제주시,도심,교통,내국인관광객,40대,남,2018-12,8804,10291,839732240,2018
제주도,제주시,도심,교통,내국인관광객,30대,여,2018-12,6585,7222,572301729,2018
제주도,제주시,도심,교통,내국인관광객,30대,남,2018-12,9663,10985,834413947,2018
제주도,제주시,도심,교통,내국인관광객,20대미만,여,2018-12,86,92,11689873,2018
제주도,제주시,도심,교통,내국인관광객,20대미만,남,2018-12,92,98,21069287,2018
제주도,제주시,도심,교통,내국인관광객,20대,여,2018-12,6422,6699,656213783,2018
제주도,제주시,도심,교통,내국인관광객,20대,남,2018-12,6079,6704,578871199,2018
제주도,서귀포시,읍면,유흥,제주도민,60대이상,여,2018-12,47,60,6570841,2018
제주도,서귀포시,읍면,유흥,제주도민,60대이상,남,2018-12,210,366,49322800,2018
제주도,서귀포시,읍면,유흥,제주도민,50대,여,2018-12,102,171,21728900,2018
제주도,서귀포시,읍면,유흥,제주도민,50대,남,2018-12,432,891,142172627,2018
제주도,서귀포시,읍면,유흥,제주도민,40대,여,2018-12,84,108,8758800,2018
제주도,서귀포시,읍면,유흥,제주도민,40대,남,2018-12,373,688,119203440,2018
제주도,서귀포시,읍면,유흥,제주도민,30대,여,2018-12,55,74,4412660,2018
제주도,서귀포시,읍면,유흥,제주도민,30대,남,2018-12,159,254,37684060,2018
제주도,서귀포시,읍면,유흥,제주도민,20대미만,여,2018-12,3,6,394900,2018
제주도,서귀포시,읍면,유흥,제주도민,20대미만,남,2018-12,12,17,1855800,2018
제주도,서귀포시,읍면,유흥,제주도민,20대,여,2018-12,35,41,2113900,2018
제주도,서귀포시,읍면,유흥,제주도민,20대,남,2018-12,89,123,10981100,2018
제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,여,2018-12,28,34,3226000,2018
제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,남,2018-12,53,81,8580250,2018
제주도,서귀포시,읍면,유흥,내국인관광객,50대,여,2018-12,49,71,7897650,2018
제주도,서귀포시,읍면,유흥,내국인관광객,50대,남,2018-12,155,251,41592200,2018
제주도,서귀포시,읍면,유흥,내국인관광객,40대,여,2018-12,40,51,4916950,2018
제주도,서귀포시,읍면,유흥,내국인관광객,40대,남,2018-12,132,183,26718100,2018
제주도,서귀포시,읍면,유흥,내국인관광객,30대,여,2018-12,38,43,2882900,2018
제주도,서귀포시,읍면,유흥,내국인관광객,30대,남,2018-12,85,121,12365400,2018
제주도,서귀포시,읍면,유흥,내국인관광객,20대미만,남,2018-12,1,1,200000,2018
제주도,서귀포시,읍면,유흥,내국인관광객,20대,여,2018-12,48,55,3783800,2018
제주도,서귀포시,읍면,유흥,내국인관광객,20대,남,2018-12,52,64,2699800,2018
제주도,서귀포시,읍면,식음료,제주도민,60대이상,여,2018-12,986,1926,79000423,2018
제주도,서귀포시,읍면,식음료,제주도민,60대이상,남,2018-12,2320,5211,242554215,2018
제주도,서귀포시,읍면,식음료,제주도민,50대,여,2018-12,2032,4370,158871967,2018
제주도,서귀포시,읍면,식음료,제주도민,50대,남,2018-12,3408,8330,357500718,2018
제주도,서귀포시,읍면,식음료,제주도민,40대,여,2018-12,2496,6171,179087496,2018
제주도,서귀포시,읍면,식음료,제주도민,40대,남,2018-12,3699,9136,334151540,2018
제주도,서귀포시,읍면,식음료,제주도민,30대,여,2018-12,2075,4473,109337832,2018
제주도,서귀포시,읍면,식음료,제주도민,30대,남,2018-12,2299,5152,146072809,2018
제주도,서귀포시,읍면,식음료,제주도민,20대미만,여,2018-12,86,258,4359405,2018
제주도,서귀포시,읍면,식음료,제주도민,20대미만,남,2018-12,104,219,4279200,2018
제주도,서귀포시,읍면,식음료,제주도민,20대,여,2018-12,1245,2532,57768319,2018
제주도,서귀포시,읍면,식음료,제주도민,20대,남,2018-12,1311,2844,73010380,2018
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,여,2018-12,1409,2127,87291053,2018
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,남,2018-12,2345,3479,176581010,2018
제주도,서귀포시,읍면,식음료,내국인관광객,50대,여,2018-12,3384,4869,201531403,2018
제주도,서귀포시,읍면,식음료,내국인관광객,50대,남,2018-12,5041,7928,346584389,2018
제주도,서귀포시,읍면,식음료,내국인관광객,40대,여,2018-12,4718,7379,258070980,2018
제주도,서귀포시,읍면,식음료,내국인관광객,40대,남,2018-12,6278,10226,381165486,2018
제주도,서귀포시,읍면,식음료,내국인관광객,30대,여,2018-12,6356,9457,292058067,2018
제주도,서귀포시,읍면,식음료,내국인관광객,30대,남,2018-12,7074,10940,353643467,2018
제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,여,2018-12,194,284,5451330,2018
제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,남,2018-12,150,237,4780450,2018
제주도,서귀포시,읍면,식음료,내국인관광객,20대,여,2018-12,6503,9245,244571477,2018
제주도,서귀포시,읍면,식음료,내국인관광객,20대,남,2018-12,4750,7130,188086043,2018
제주도,서귀포시,읍면,숙박,제주도민,60대이상,여,2018-12,29,34,2439941,2018
제주도,서귀포시,읍면,숙박,제주도민,60대이상,남,2018-12,63,80,4701850,2018
제주도,서귀포시,읍면,숙박,제주도민,50대,여,2018-12,77,102,4185050,2018
제주도,서귀포시,읍면,숙박,제주도민,50대,남,2018-12,128,182,10182200,2018
제주도,서귀포시,읍면,숙박,제주도민,40대,여,2018-12,212,352,24023687,2018
제주도,서귀포시,읍면,숙박,제주도민,40대,남,2018-12,277,447,26425062,2018
제주도,서귀포시,읍면,숙박,제주도민,30대,여,2018-12,234,355,14575555,2018
제주도,서귀포시,읍면,숙박,제주도민,30대,남,2018-12,187,247,12595342,2018
제주도,서귀포시,읍면,숙박,제주도민,20대미만,여,2018-12,6,7,86900,2018
제주도,서귀포시,읍면,숙박,제주도민,20대미만,남,2018-12,3,7,74100,2018
제주도,서귀포시,읍면,숙박,제주도민,20대,여,2018-12,122,160,4456230,2018
제주도,서귀포시,읍면,숙박,제주도민,20대,남,2018-12,114,161,5657570,2018
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,여,2018-12,209,264,16299300,2018
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,남,2018-12,321,412,29124803,2018
제주도,서귀포시,읍면,숙박,내국인관광객,50대,여,2018-12,600,744,36573517,2018
제주도,서귀포시,읍면,숙박,내국인관광객,50대,남,2018-12,736,996,74464508,2018
제주도,서귀포시,읍면,숙박,내국인관광객,40대,여,2018-12,903,1250,76175753,2018
제주도,서귀포시,읍면,숙박,내국인관광객,40대,남,2018-12,969,1412,98305015,2018
제주도,서귀포시,읍면,숙박,내국인관광객,30대,여,2018-12,1193,1544,75026835,2018
제주도,서귀포시,읍면,숙박,내국인관광객,30대,남,2018-12,1116,1475,83224178,2018
제주도,서귀포시,읍면,숙박,내국인관광객,20대미만,여,2018-12,33,39,761662,2018
제주도,서귀포시,읍면,숙박,내국인관광객,20대미만,남,2018-12,19,26,472200,2018
제주도,서귀포시,읍면,숙박,내국인관광객,20대,여,2018-12,1162,1384,40486021,2018
제주도,서귀포시,읍면,숙박,내국인관광객,20대,남,2018-12,639,737,24850941,2018
제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,여,2018-12,1018,3802,143623875,2018
제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,남,2018-12,1865,6828,172979114,2018
제주도,서귀포시,읍면,쇼핑,제주도민,50대,여,2018-12,1930,7797,221978244,2018
제주도,서귀포시,읍면,쇼핑,제주도민,50대,남,2018-12,3208,12455,262278029,2018
제주도,서귀포시,읍면,쇼핑,제주도민,40대,여,2018-12,2327,9527,195082056,2018
제주도,서귀포시,읍면,쇼핑,제주도민,40대,남,2018-12,4231,16111,273983074,2018
제주도,서귀포시,읍면,쇼핑,제주도민,30대,여,2018-12,1877,6734,109519543,2018
제주도,서귀포시,읍면,쇼핑,제주도민,30대,남,2018-12,3088,11043,144087712,2018
제주도,서귀포시,읍면,쇼핑,제주도민,20대미만,여,2018-12,93,427,2633890,2018
제주도,서귀포시,읍면,쇼핑,제주도민,20대미만,남,2018-12,141,614,3328294,2018
제주도,서귀포시,읍면,쇼핑,제주도민,20대,여,2018-12,1091,4428,40826737,2018
제주도,서귀포시,읍면,쇼핑,제주도민,20대,남,2018-12,1882,8289,78588174,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,2018-12,821,1950,40171624,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,2018-12,1344,3070,56524830,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,2018-12,1866,4365,89458586,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,2018-12,3148,7599,122020390,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,2018-12,2812,6109,98634412,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,2018-12,4814,11382,158515566,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,2018-12,3291,6373,88898794,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,2018-12,5103,10699,128436479,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,2018-12,124,285,1970892,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,2018-12,168,392,3123890,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대,여,2018-12,3343,6515,63852358,2018
제주도,서귀포시,읍면,쇼핑,내국인관광객,20대,남,2018-12,3688,8309,78835458,2018
제주도,서귀포시,읍면,소매,제주도민,60대이상,여,2018-12,419,800,49575503,2018
제주도,서귀포시,읍면,소매,제주도민,60대이상,남,2018-12,597,986,65086069,2018
제주도,서귀포시,읍면,소매,제주도민,50대,여,2018-12,759,1419,84919818,2018
제주도,서귀포시,읍면,소매,제주도민,50대,남,2018-12,847,1574,109107105,2018
제주도,서귀포시,읍면,소매,제주도민,40대,여,2018-12,715,1240,52322736,2018
제주도,서귀포시,읍면,소매,제주도민,40대,남,2018-12,871,1627,82806987,2018
제주도,서귀포시,읍면,소매,제주도민,30대,여,2018-12,546,1068,41578945,2018
제주도,서귀포시,읍면,소매,제주도민,30대,남,2018-12,545,948,27689648,2018
제주도,서귀포시,읍면,소매,제주도민,20대미만,여,2018-12,21,40,328860,2018
제주도,서귀포시,읍면,소매,제주도민,20대미만,남,2018-12,22,40,616270,2018
제주도,서귀포시,읍면,소매,제주도민,20대,여,2018-12,222,314,9639160,2018
제주도,서귀포시,읍면,소매,제주도민,20대,남,2018-12,278,492,11681404,2018
제주도,서귀포시,읍면,소매,내국인관광객,60대이상,여,2018-12,655,857,80525096,2018
제주도,서귀포시,읍면,소매,내국인관광객,60대이상,남,2018-12,775,1014,72834494,2018
제주도,서귀포시,읍면,소매,내국인관광객,50대,여,2018-12,1143,1443,91702166,2018
제주도,서귀포시,읍면,소매,내국인관광객,50대,남,2018-12,1354,1831,113404037,2018
제주도,서귀포시,읍면,소매,내국인관광객,40대,여,2018-12,1422,1958,78849640,2018
제주도,서귀포시,읍면,소매,내국인관광객,40대,남,2018-12,1727,2367,95811462,2018
제주도,서귀포시,읍면,소매,내국인관광객,30대,여,2018-12,1636,2032,62275128,2018
제주도,서귀포시,읍면,소매,내국인관광객,30대,남,2018-12,1763,2208,76275815,2018
제주도,서귀포시,읍면,소매,내국인관광객,20대미만,여,2018-12,32,39,429760,2018
제주도,서귀포시,읍면,소매,내국인관광객,20대미만,남,2018-12,33,44,697800,2018
제주도,서귀포시,읍면,소매,내국인관광객,20대,여,2018-12,1299,1554,36839580,2018
제주도,서귀포시,읍면,소매,내국인관광객,20대,남,2018-12,987,1202,30324255,2018
제주도,서귀포시,읍면,문화/레져,제주도민,60대이상,여,2018-12,170,234,14858065,2018
제주도,서귀포시,읍면,문화/레져,제주도민,60대이상,남,2018-12,549,988,69615300,2018
제주도,서귀포시,읍면,문화/레져,제주도민,50대,여,2018-12,376,494,38310885,2018
제주도,서귀포시,읍면,문화/레져,제주도민,50대,남,2018-12,831,1167,97247460,2018
제주도,서귀포시,읍면,문화/레져,제주도민,40대,여,2018-12,541,713,39592357,2018
제주도,서귀포시,읍면,문화/레져,제주도민,40대,남,2018-12,916,1208,81278375,2018
제주도,서귀포시,읍면,문화/레져,제주도민,30대,여,2018-12,583,748,26400205,2018
제주도,서귀포시,읍면,문화/레져,제주도민,30대,남,2018-12,527,645,24751762,2018
제주도,서귀포시,읍면,문화/레져,제주도민,20대미만,여,2018-12,26,28,380700,2018
제주도,서귀포시,읍면,문화/레져,제주도민,20대미만,남,2018-12,15,28,462000,2018
제주도,서귀포시,읍면,문화/레져,제주도민,20대,여,2018-12,281,315,8420941,2018
제주도,서귀포시,읍면,문화/레져,제주도민,20대,남,2018-12,234,270,7409177,2018
제주도,서귀포시,읍면,문화/레져,내국인관광객,60대이상,여,2018-12,429,514,30019440,2018
제주도,서귀포시,읍면,문화/레져,내국인관광객,60대이상,남,2018-12,911,1227,117586532,2018
제주도,서귀포시,읍면,문화/레져,내국인관광객,50대,여,2018-12,1135,1321,61537045,2018
제주도,서귀포시,읍면,문화/레져,내국인관광객,50대,남,2018-12,1771,2131,147464717,2018
제주도,서귀포시,읍면,문화/레져,내국인관광객,40대,여,2018-12,1841,2326,89523796,2018
